id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id12513","I trod heaven in my thoughts, now exulting in my powers, now burning with the idea of their effects.","MWS"
"id17056","Vision or nightmare it may have been vision or nightmare I fervently hope it was yet it is all that my mind retains of what took place in those shocking hours after we left the sight of men.","HPL"
"id18953","The change, it was said, came simultaneously with the Innsmouth epidemic of , and was thought by simple folk to have a dark connexion with hidden forces of evil.","HPL"
"id13792","It had run down at seven o'clock We were behind the time of the slack, and the whirl of the Ström was in full fury ""When a boat is well built, properly trimmed, and not deep laden, the waves in a strong gale, when she is going large, seem always to slip from beneath her which appears very strange to a landsman and this is what is called riding, in sea phrase.","EAP"
"id09194","Adrian had introduced systematic modes of proceeding in the metropolis, which, while they were unable to stop the progress of death, yet prevented other evils, vice and folly, from rendering the awful fate of the hour still more tremendous.","MWS"
"id10967","On account of the general alarm and precautions, there were only two more victims, and the capture was effected without major casualties.","HPL"
"id12487","There he worked like a butcher in the midst of his gory wares I could never get used to the levity with which he handled and classified certain things.","HPL"
"id05026","""The volume of Plutarch's Lives which I possessed contained the histories of the first founders of the ancient republics.","MWS"
"id21011","The old woman shuddered, she contrived at length to sit upright; but her teeth chattered, and her knees knocked together close, very close, lay a half naked figure, just discernible in the gloom, and the cry for water and the stifled moan were again uttered.","MWS"
"id21827","It wasn't the scaly claws nor the mould caked body nor the half hooved feet none of these, though any one of them might well have driven an excitable man to madness.","HPL"
"id00900","By authority of the king such districts were placed under ban, and all persons forbidden, under pain of death, to intrude upon their dismal solitude.","EAP"
"id06613","Sometimes it would be in a desart; in a populous city; at a ball; we should perhaps meet in a vessel; and his first words constantly were, ""My daughter, I love thee"" What extactic moments have I passed in these dreams How many tears I have shed; how often have I laughed aloud.","MWS"
"id18138","I alone fed him, and he attended me wherever I went about the house.","EAP"
"id20654","That Von Kempelen and his immediate friends will reap a rich harvest, it would be folly to doubt for a moment.","EAP"
"id02021","I believe that without the slightest tinge of a bad heart she had the coldest that ever filled a human breast: it was totally incapable of any affection.","MWS"
"id19429","And now it is ended; there is my last victim"" I was at first touched by the expressions of his misery; yet, when I called to mind what Frankenstein had said of his powers of eloquence and persuasion, and when I again cast my eyes on the lifeless form of my friend, indignation was rekindled within me.","MWS"
"id14733","""Do not answer; I know all your objections, and will reply to them in order.","MWS"
"id02104","I merely laughed but he seemed quite serious in all that he said.","EAP"
"id15531","For a moment I simply held my breath and waited.","HPL"
"id00792","But now there came from out the niche a low laugh that erected the hairs upon my head.","EAP"
"id23444","""The Tragedy in the Rue Morgue.","EAP"
"id13703","They are in the form of an ordinary door, a single, not a folding door except that the lower half is latticed or worked in open trellis thus affording an excellent hold for the hands.","EAP"
"id17743","Despite a conservative training or because of it, for humdrum lives breed wistful longings of the unknown he swore a great oath to scale that avoided northern cliff and visit the abnormally antique grey cottage in the sky.","HPL"
"id03311","Then I knew that a long section of them must be plainly in sight where the sides of the cut flattened out and the road crossed the track and I could no longer keep myself from sampling whatever horror that leering yellow moon might have to shew.","HPL"
"id17351","It was, indeed, an exceedingly singular happening; though after all a simple one.","HPL"
"id09921","I closed the window, and the semblance of the whole nail was again perfect.","EAP"
"id17832","The risk of the achievement was, in fact, now over, although the climber was some sixty or seventy feet from the ground.","EAP"
"id17961","""What was it anyhaow, an' haowever did young Wizard Whateley call it aout o' the air it come from?""","HPL"
"id12445","There had been aeons when other Things ruled on the earth, and They had had great cities.","HPL"
"id27114","I planned the whole scene with an earnest heart and franticly set my soul on this project.","MWS"
"id27350","Were I now to commit an act which would annihilate my hopes, and pluck the regal garment from my mortal limbs, to clothe them in ordinary weeds, would this, think you, be an act of free will on my part?""","MWS"
"id02235","If this man could not be restored to life, no one would know of our experiment.","HPL"
"id22083","No teacher urged or guided me, and I do not recall hearing any human voice in all those years not even my own; for although I had read of speech, I had never thought to try to speak aloud.","HPL"
"id24198","Oh, my beloved father Indeed you made me miserable beyond all words, but how truly did I even then forgive you, and how entirely did you possess my whole heart while I endeavoured, as a rainbow gleams upon a cataract,D to soften thy tremendous sorrows.","MWS"
"id03501","He sprang from the cabin window as he said this, upon the ice raft which lay close to the vessel.","MWS"
"id24798","The obtuse instrument was clearly the stone pavement in the yard, upon which the victim had fallen from the window which looked in upon the bed.","EAP"
"id23824","The peasant woman, perceiving that my mother fixed eyes of wonder and admiration on this lovely girl, eagerly communicated her history.","MWS"
"id10995","At length there came into my head one of those exquisitely original ideas which now and then will permeate the brain of a man of genius.","EAP"
"id17118","He had told her no more than he had told the public, but had left a long manuscript of ""technical matters"" as he said written in English, evidently in order to safeguard her from the peril of casual perusal.","HPL"
"id14267","Our seat on the tomb was very comfortable, and I knew that my prosaic friend would not mind the cavernous rift in the ancient, root disturbed brickwork close behind us, or the utter blackness of the spot brought by the intervention of a tottering, deserted seventeenth century house between us and the nearest lighted road.","HPL"
"id08146","To relieve this, Dr. Templeton resorted to topical bleeding.","EAP"
"id11574","Alas ye were the last of happiness that I ever enjoyed; a few, a very few weeks and all was destroyed.","MWS"
"id10474","The pallid group in the road, still reeling at the indisputably English syllables that had poured thickly and thunderously down from the frantic vacancy beside that shocking altar stone, were never to hear such syllables again.","HPL"
"id20983","On comparing the intervals between the successive arrivals of Encke's comet at its perihelion, after giving credit, in the most exact manner, for all the disturbances due to the attractions of the planets, it appears that the periods are gradually diminishing; that is to say, the major axis of the comet's ellipse is growing shorter, in a slow but perfectly regular decrease.","EAP"
"id25311","Adrian led the troops.","MWS"
"id19493","Here, at the road side inn, or beneath the foliage of the woods, he indulges, unchecked by any eye except those of his boon companions, in all the mad excess of a counterfeit hilarity the joint offspring of liberty and of rum.","EAP"
"id27042","He had lately made a voyage to the Indian Archipelago.","EAP"
"id16770","I could not help thinking of the wild ritual of this work, and of its probable influence upon the hypochondriac, when, one evening, having informed me abruptly that the lady Madeline was no more, he stated his intention of preserving her corpse for a fortnight, previously to its final interment, in one of the numerous vaults within the main walls of the building.","EAP"
"id14799","That inspector's story must have worked on my imagination more deeply than I had suspected.","HPL"
"id09244","A low moan close to her ear followed, and the rustling increased; she heard a smothered voice breathe out, Water, Water several times; and then again a sigh heaved from the heart of the sufferer.","MWS"
"id23040","I could hardly believe that so great a good fortune could have befallen me, but when I became assured that my enemy had indeed fled, I clapped my hands for joy and ran down to Clerval.","MWS"
"id08853","Now we've only this one thing to fight, and it can't multiply.","HPL"
"id27174","A tear seemed to dim her eye when she saw us, but she quickly recovered herself, and a look of sorrowful affection seemed to attest her utter guiltlessness.","MWS"
"id05625","It had been rather presumptuous of him to open the unlocked door after knocking had failed to rouse a response, but he had needed the help very badly and thought that his host would not mind a gentle prodding awake.","HPL"
"id19412","Such as he had now become, such as was his terrene vesture, defaced and spoiled, we wrapt it in our cloaks, and lifting the burthen in our arms, bore it from this city of the dead.","MWS"
"id11572","His talents and general amiability had recommended him to the notice of the heiress, by whom he seems to have been truly beloved; but her pride of birth decided her, finally, to reject him, and to wed a Monsieur Renelle, a banker and a diplomatist of some eminence.","EAP"
"id08360","Slater raved for upward of fifteen minutes, babbling in his backwoods dialect of great edifices of light, oceans of space, strange music, and shadowy mountains and valleys.","HPL"
"id23410","Thus often, pushing my way with difficulty through the narrow snow blocked town, I crossed the bridge and passed through Eton.","MWS"
"id04698","Gilman dropped in at a doctor's office on the th of the month, and was surprised to find his temperature was not as high as he had feared.","HPL"
"id01350","Did the sun shine on any, who could enjoy its light with purer and more intense bliss?","MWS"
"id00223","You shall be my heir.","EAP"
"id18253","For awhile my labours were not solitary; but that time is gone; and, with the selected and matchless companion of my toils, their dearest reward is also lost to me Di mie tenere frondi altro lavoro Credea mostrarte; e qual fero pianeta Ne' nvidio insieme, o mio nobil tesoro?","MWS"
"id23588","There were things around us and about of which I can render no distinct account things material and spiritual heaviness in the atmosphere a sense of suffocation anxiety and, above all, that terrible state of existence which the nervous experience when the senses are keenly living and awake, and meanwhile the powers of thought lie dormant.","EAP"
"id21391","The reason which, most probably, would be assigned for this circumstance, if the question were demanded, is, that were the antagonist otherwise situated, his person would intervene between the machine and the spectators, and preclude the latter from a distinct view.","EAP"
"id06803","After the clock had struck three the moon shone in my eyes, but I turned over without rising to pull down the shade.","HPL"
"id04473","In reply to my question Tillinghast mumbled that this permanent glow was not electrical in any sense that I could understand.","HPL"
"id15291","But does not the appearance of Epidaphne justify me in calling it grotesque?","EAP"
"id13223","""A friend,"" replied Raymond in the same dialect.","MWS"
"id05184","I then finally made up my mind.","EAP"
"id20423","Instead, his surroundings depressed him; and he frequently wrote to a friend in Albany of plans to leave the paternal roof.","HPL"
"id13655","As he listened he thought a rhythmic confusion of faint musical pipings covering a wide tonal range welled up from the narrow streets beneath, and he wished he might discern the denizens of the place.","HPL"
"id21431","For some minutes he remained speechless and motionless, looking incredulously at my friend with open mouth, and eyes that seemed starting from their sockets; then, apparently recovering himself in some measure, he seized a pen, and after several pauses and vacant stares, finally filled up and signed a check for fifty thousand francs, and handed it across the table to Dupin.","EAP"
"id03690","My knowledge of the thing began in the winter of with the death of my grand uncle George Gammell Angell, Professor Emeritus of Semitic Languages in Brown University, Providence, Rhode Island.","HPL"
"id25299","There was just a chance that the townsfolk would not think of that; since its brier choked desertion made it half impassable, and the unlikeliest of all avenues for a fugitive to choose.","HPL"
"id07172","For a time music was able to satisfy the cravings of her mental hunger, and her melancholy thoughts renewed themselves in each change of key, and varied with every alteration in the strain.","MWS"
"id16713","Who would dare "" ""The thief,"" said G., ""is the Minister D , who dares all things, those unbecoming as well as those becoming a man.","EAP"
"id21512","This accident, with the loss of my insurance, and with the more serious loss of my hair, the whole of which had been singed off by the fire, predisposed me to serious impressions, so that, finally, I made up my mind to take a wife.","EAP"
"id07894","Still nothing occurred to reward my watching; and I yawned repeatedly, fatigue getting the better of apprehension.","HPL"
"id22091","On the first approach of his disorder, he travelled about from one place to another; until, arriving at that romantic seclusion he refused to quit it, and we made arrangements with the Duke for his continuing there.""","MWS"
"id18520","This will I do, I said.","MWS"
"id06279","Now, in spite of all that guidance, Alfred Trever was at Sheehan's and about to take his first drink.","HPL"
"id12340","Chapter ""Such was the history of my beloved cottagers.","MWS"
"id24924","Strange to say the result perhaps of the concussion of air occasioned by the blowing up of the city huge, white thunder clouds lifted themselves up from the southern horizon, and gathered over head; they were the first blots on the blue expanse that I had seen for months, and amidst this havoc and despair they inspired pleasure.","MWS"
"id00250","It made me think illogically of that unpleasantly undulating column on the far off Ipswich road.","HPL"
"id24003","Wild visions, opium engendered, flitted, shadow like, before me.","EAP"
"id13070","I lay for two months on the point of death; my ravings, as I afterwards heard, were frightful; I called myself the murderer of William, of Justine, and of Clerval.","MWS"
"id02704","Yet she was meanly dressed, a coarse blue petticoat and a linen jacket being her only garb; her fair hair was plaited but not adorned: she looked patient yet sad.","MWS"
"id04143","They fled they knew not whither; and the citizens were filled with greater dread, at the convulsion which ""shook lions into civil streets;"" birds, strong winged eagles, suddenly blinded, fell in the market places, while owls and bats shewed themselves welcoming the early night.","MWS"
"id22949","This no human creature may do; for lacking the fellowship of the living, he inevitably draws upon the companionship of things that are not, or are no longer, living.","HPL"
"id15985","As the former proceeded in his discourse, or rather monologue I perceived the excitement of the latter momently increasing.","EAP"
"id04565","He must have been astonished at our conclave, disturbed by it I should have thought; but nothing of this appeared; he saluted my companions, and addressed me with a cordial greeting.","MWS"
"id24168","To observe attentively is to remember distinctly; and, so far, the concentrative chess player will do very well at whist; while the rules of Hoyle themselves based upon the mere mechanism of the game are sufficiently and generally comprehensible.","EAP"
"id17262","""We cannot hope to live so long in our names as some have done in their persons; one face of Janus holds no proportion to the other.""","MWS"
"id21925","The multitude extolled the same poems that formed the wonder of the sage in his closet: there was not one dissentient voice.","MWS"
"id08362","Return speedily, Lionel.""","MWS"
"id27523","His own mind was constitunially sic bent to a former belief in good rather than in evil and this feeling which must even exhilirate the hopeless ever shone forth in his words.","MWS"
"id18641","It may have been only imagination and it may have been only echoes which induced one of the men, an excitable Spaniard, to fancy he heard antiphonal responses to the ritual from some far and unillumined spot deeper within the wood of ancient legendry and horror.","HPL"
"id09174","She enumerated their years of happiness; she brought before him past scenes of intimacy and happiness; she pictured their future life, she mentioned their child tears unbidden now filled her eyes.","MWS"
"id10654","You recollect also, that I became quite vexed at you for insisting that my drawing resembled a death's head.","EAP"
"id02886","Entering, I began to use my flashlight, and was almost knocked down by the cloud of bats that flapped past me.","HPL"
"id07066","It was a vast undulating plain, mostly covered with seaweed, and strown with the shells of small molluscs.","HPL"
"id06316","Her person was formed in the most feminine proportions; she was not tall, but her mountain life had given freedom to her motions, so that her light step scarce made her foot fall heard as she tript across the hall to meet me.","MWS"
"id19495","""I may state the system, then, in general terms, as one in which the patients were menages humored.","EAP"
"id25288","At all events I undoubtedly beheld the whole of the earth's major diameter; the entire northern hemisphere lay beneath me like a chart orthographically projected: and the great circle of the equator itself formed the boundary line of my horizon.","EAP"
"id11974","I had indulged more freely than usual in the excesses of the wine table; and now the suffocating atmosphere of the crowded rooms irritated me beyond endurance.","EAP"
"id23747","You will have a distinct idea of the ultimate body by conceiving it to be entire brain.","EAP"
"id04593","This noble war in the sky elevated my spirits; I clasped my hands, and exclaimed aloud, ""William, dear angel this is thy funeral, this thy dirge"" As I said these words, I perceived in the gloom a figure which stole from behind a clump of trees near me; I stood fixed, gazing intently: I could not be mistaken.","MWS"
"id09043","I had seen it before, let footprints tell what they might; and where it was I had seen it were best forgotten.","HPL"
"id22210","It grew louder louder louder And still the men chatted pleasantly, and smiled.","EAP"
"id27539","My father was not scientific, and I was left to struggle with a child's blindness, added to a student's thirst for knowledge.","MWS"
"id10073","I shivered, pulled a blanket over the hideous face, and awakened the nurse.","HPL"
"id09583","Again I called down, ""Warren, are you there?"", and in answer heard the thing which has brought this cloud over my mind.","HPL"
"id16814","The youth's eyes glistened and his nostrils curled at the fumes of the brownish fluid which an attendant was pouring out for him.","HPL"
"id23873","We read much in Alhazred's Necronomicon about its properties, and about the relation of ghouls' souls to the objects it symbolised; and were disturbed by what we read.","HPL"
"id18859","But the grooms there disclaim any title to the creature; which is strange, since he bears evident marks of having made a narrow escape from the flames.","EAP"
"id24783","But I am meek and expire with an humble heart.","EAP"
"id02696","I passed the bridge of Pelissier, where the ravine, which the river forms, opened before me, and I began to ascend the mountain that overhangs it.","MWS"
"id05570","They did not now guess at, and totter on the pathway, divining the mode to please, hoping, yet fearing the continuance of bliss.","MWS"
"id24136","Like some huge and sable feathered condor, we were slowly drifting down towards the Bridge of Sighs, when a thousand flambeaux flashing from the windows, and down the staircases of the Ducal Palace, turned all at once that deep gloom into a livid and preternatural day.","EAP"
"id14579","""Urged by this impulse, I seized on the boy as he passed and drew him towards me.","MWS"
"id26040","I am the descendant of a race whose imaginative and easily excitable temperament has at all times rendered them remarkable; and, in my earliest infancy, I gave evidence of having fully inherited the family character.","EAP"
"id05274","To these Quixotic notions some recent Parisian publications, backed by three or four desperate and fatal conversation, during the greater part of the night, had run wild upon the all engrossing topic of the times.","EAP"
"id10484","The plague had come to Athens.","MWS"
"id09709","Yet still there came that monotonous piping from afar; wild, weird airs that made me think of some dance of fauns on distant Maenalus.","HPL"
"id22425","I took vigorous exercise.","EAP"
"id26736","Since I last saw you I have been constantly employed in writing letters, and have several more to write; for I do not intend that any one shall hear of me after I depart.","MWS"
"id23413","This was all, together with the picture of the hellish image; but what a train of ideas it started in my mind Here were new treasuries of data on the Cthulhu Cult, and evidence that it had strange interests at sea as well as on land.","HPL"
"id25571","In other angles were two other similar boxes, far less reverenced, indeed, but still greatly matters of awe.","EAP"
"id20645","M. Beauvais as it appears from your notes had some personal interviews with the editor of L'Etoile, and offended him by venturing an opinion that the corpse, notwithstanding the theory of the editor, was, in sober fact, that of Marie.","EAP"
"id05764","I had heard no speech so far in this quarter, and was unaccountably anxious not to do so.","HPL"
"id04316","He bowed as I presented it; then, with a grave countenance, motioned me to a seat.","EAP"
"id24114","Many things I read surpassed my understanding and experience.","MWS"
"id05958","Indeed, the labor now required by the condenser had increased to a most oppressive degree, and allowed me scarcely any respite from exertion.","EAP"
"id09614","We do not believe that any reasonable objections can be urged against this solution of the Automaton Chess Player.","EAP"
"id03274","Alas what is the boasted intellect of man?","EAP"
"id04402","He stopped as he saw firm denial on the librarian's face, and his own goatish features grew crafty.","HPL"
"id01357","At high noon of the night in which she departed, beckoning me, peremptorily, to her side, she bade me repeat certain verses composed by herself not many days before.","EAP"
"id26274","did you ever behold as lovely a woman?"" ""She is very beautiful, no doubt,"" he said.","EAP"
"id23344","""Well, suppose it is, Jup,"" replied Legrand, somewhat more earnestly, it seemed to me, than the case demanded, ""is that any reason for your letting the birds burn?","EAP"
"id12020","Scarcely had we recovered our senses, before the foretopsail went into shreds, when we got up a storm stay sail and with this did pretty well for some hours, the ship heading the sea much more steadily than before.","EAP"
"id23299","On the left wrist were two circular excoriations, apparently the effect of ropes, or of a rope in more than one volution.","EAP"
"id19999","The most reasonable conclusion is, that he wept himself to death.","EAP"
"id03924","The scene of my excavations would alone have been enough to unnerve any ordinary man.","HPL"
"id12905","As night advanced I placed a variety of combustibles around the cottage, and after having destroyed every vestige of cultivation in the garden, I waited with forced impatience until the moon had sunk to commence my operations.","MWS"
"id01541","Positively, there could not have intervened the tenth part of a second between the disengagement of the basket and its absolute and total disappearance with all that it contained.","EAP"
"id10731","She seemed to consider that through me she had lost Raymond; I was the evil influence of her life; I was even accused of encreasing and confirming the mad and base apostacy of Adrian from all views of advancement and grandeur; and now this miserable mountaineer was to steal her daughter.","MWS"
"id08832","In the sunshine of the morning the proxenoi led the Tyrant's messengers up the slope to the abode of the sculptor, but the night wind had done strange things.","HPL"
"id11075","In investigations such as we are now pursuing, it should not be so much asked 'what has occurred,' as 'what has occurred that has never occurred before.'","EAP"
"id20718","I was beyond measure disturbed by this intelligence.","MWS"
"id20609","Only one dog remained alive; but there was a human being within it whom the sailors were persuading to enter the vessel.","MWS"
"id04442","The simple character of those inductions by which he had disentangled the mystery never having been explained even to the Prefect, or to any other individual than myself, of course it is not surprising that the affair was regarded as little less than miraculous, or that the Chevalier's analytical abilities acquired for him the credit of intuition.","EAP"
"id04673","The legs were at full length; the arms were nearly so, and reposed on the bed at a moderate distance from the loin.","EAP"
"id08418","Is not short payne well borne that brings long ease, And lays the soul to sleep in quiet grave?F ""Do you mark my words; I have learned the language of despair: I have it all by heart, for I am Despair; and a strange being am I, joyous, triumphant Despair.","MWS"
"id18941","We did not descend far, and when after several hours the sea was calmer, we decided to return to the surface.","HPL"
"id11912","In the middle of the room stood a table in the centre of which again arose a huge tub of what appeared to be punch.","EAP"
"id10643","If this were so, I would have to make my retreat across country away from any road; but how could I do that in view of the marshy and creek riddled nature of all the surrounding region?","HPL"
"id23362","When I saw this lore, I knew that it touched on the scenes I had haunted, and I therefore read long in the yellowed papyrus.","HPL"
"id11768","Just before he made the plunge the violet light went out and left him in utter blackness.","HPL"
"id04904","They were a kind of fugue, with recurrent passages of the most captivating quality, but to me were notable for the absence of any of the weird notes I had overheard from my room below on other occasions.","HPL"
"id18675","They are familiar to the world.","EAP"
"id21272","To be sure, whenever we meet a balloon we have a chance of perceiving our rate, and then, I admit, things do not appear so very bad.","EAP"
"id21509","By the by, my dear friend, do you not think it would have puzzled these ancient dogmaticians to have determined by which of their two roads it was that the most important and most sublime of all their truths was, in effect, attained?","EAP"
"id07986","It was only when he was absent from me that his passion subdued him, that he clinched his hands knit his brows and with haggard looks called for death to his despair, raving wildly, untill exhausted he sank down nor was revived untill I joined him.","MWS"
"id26713","The fits grow successively more and more distinctive, and endure each for a longer term than the preceding.","EAP"
"id14498","The Duc muttered a slight oath, decidedly approbatory.","EAP"
"id13203","But, under the real circumstances of the case, if we are to suppose gold the motive of this outrage, we must also imagine the perpetrator so vacillating an idiot as to have abandoned his gold and his motive together.","EAP"
"id22590","I called the peak a bit of outcropping rock, but Klenze thought he saw carvings on it.","HPL"
"id09605","Night approached, and we were overtaken by a storm.","EAP"
"id22278","We are not very prudish, to be sure, here in the South do pretty much as we please enjoy life, and all that sort of thing, you know "" ""To be sure,"" said I, ""to be sure.""","EAP"
"id12717","Thick, well trimmed hair that argued the punctual calls of a barber was parted gracefully above a high forehead; and the whole picture was one of striking intelligence and superior blood and breeding.","HPL"
"id17776","I hardly know whether I shall have the power to detail it; yet the tale which I have recorded would be incomplete without this final and wonderful catastrophe.","MWS"
"id03874","This was not much, though, for the old woman was spinning very hard, and the aged clock had been striking.","HPL"
"id09986","""Well, Jup,"" said I, ""what is the matter now? how is your master?"" ""Why, to speak de troof, massa, him not so berry well as mought be."" ""Not well I am truly sorry to hear it.","EAP"
"id18029","The conclusion here is absurd.","EAP"
"id13823","""Precisely the one went east and the other went west, you jade, and they both have gone quite round the world.","EAP"
"id02224","As I turned the corner of the gable, the mastiff bounded towards me in stern silence, but with the eye and the whole air of a tiger.","EAP"
"id06359","Hear my tale; it is long and strange, and the temperature of this place is not fitting to your fine sensations; come to the hut upon the mountain.","MWS"
"id17324","That scene itself must have corresponded to the sealed loft overhead, which had begun to attack his imagination so violently, but later impressions were faint and hazy.","HPL"
"id23568","This mistake made a difference of about two inches and a half in the 'shot' that is to say, in the position of the peg nearest the tree; and had the treasure been beneath the 'shot,' the error would have been of little moment; but 'the shot,' together with the nearest point of the tree, were merely two points for the establishment of a line of direction; of course the error, however trivial in the beginning, increased as we proceeded with the line, and by the time we had gone fifty feet, threw us quite off the scent.","EAP"
"id02168","I paused to collect myself and then entered the chamber.","MWS"
"id10116","But I need not vex you with impertinent details.","EAP"
"id06936","May not even this be a feint that will increase your triumph by affording a wider scope for your revenge?"" ""How is this?","MWS"
"id02371","Just what the white ape like creatures could have been, Mwanu had no idea, but he thought they were the builders of the ruined city.","HPL"
"id03459","This is no hypothesis.","EAP"
"id10582","The bas relief was a rough rectangle less than an inch thick and about five by six inches in area; obviously of modern origin.","HPL"
"id13730","Thus Novalis errs not in saying that 'we are near waking when we dream that we dream.'","EAP"
"id13216","Compassion swelled his breast; he would see her once again; he would devise some plan for restoring her to society, and the enjoyment of her rank; their separation would then follow, as a matter of course.","MWS"
"id08363","Presently I heard a slight groan, and I knew it was the groan of mortal terror.","EAP"
"id21216","But why is this man absent?","EAP"
"id15876","While I stood bewildered at the suddenness of this accident, which might have happened, nevertheless, to any one under the sun, and while I still continued incapable of sight, I was accosted by the Angel of the Odd, who proffered me his aid with a civility which I had no reason to expect.","EAP"
"id09658","Because I was mountain bred, unallied to the noble and wealthy, shall he think to repay me by an empty name and station?","MWS"
"id00275","This is just; as also is the reference to the sense of human interest.","EAP"
"id13155","His gloom, however which I considered quite natural under the circumstances, seemed entirely unabated.","EAP"
"id00168","Maelzel now informs the company that he will disclose to their view the mechanism of the machine.","EAP"
"id09430","At a terrific height directly above us, and upon the very verge of the precipitous descent, hovered a gigantic ship of, perhaps, four thousand tons.","EAP"
"id03286","He made no explanations to Hartwell, but in his calmer moments spoke of the imperative need of a long conference with Rice and Morgan.","HPL"
"id25420","It was now the representation of an object that I shudder to name and for this, above all, I loathed, and dreaded, and would have rid myself of the monster had I dared it was now, I say, the image of a hideous of a ghastly thing of the GALLOWS oh, mournful and terrible engine of Horror and of Crime of Agony and of Death And now was I indeed wretched beyond the wretchedness of mere Humanity.","EAP"
"id17356","Since you left us, but one change has taken place in our little household.","MWS"
"id08974","I often refused to accompany him, alleging another engagement, that I might remain alone.","MWS"
"id16508","For God is but a great will pervading all things by nature of its intentness.","EAP"
"id16142","The chest had been full to the brim, and we spent the whole day, and the greater part of the next night, in a scrutiny of its contents.","EAP"
"id20107","What Roodmas horror fastened itself on the world in half human flesh and blood?""","HPL"
"id15187","Though I well realised the futility of imaginative and metaphysical arguments against the complacency of an orthodox sun dweller, something in the scene of this afternoon colloquy moved me to more than usual contentiousness.","HPL"
"id09327","She died on the first approach of cold weather, at the beginning of this last winter.","MWS"
"id17509","What this design was it is not difficult to conceive.","EAP"
"id23070","And why did you insist upon letting fall the bug, instead of a bullet, from the skull?"" ""Why, to be frank, I felt somewhat annoyed by your evident suspicions touching my sanity, and so resolved to punish you quietly, in my own way, by a little bit of sober mystification.","EAP"
"id04634","Their occasional deaths filled my infant heart with anguish.","MWS"
"id24768","There it stood; deserted, feared, and linked with the vengeful ghost of Jan Martense.","HPL"
"id14159","The next day, it appears, they raised and landed on a small island, although none is known to exist in that part of the ocean; and six of the men somehow died ashore, though Johansen is queerly reticent about this part of his story, and speaks only of their falling into a rock chasm.","HPL"
"id10723","And the power of self movement equivalent in effect to human volition is, in the unparticled matter, the result of its unity and omniprevalence; how I know not, and now clearly see that I shall never know.","EAP"
"id09677","Matters of little moment are rarely consigned to parchment; since, for the mere ordinary purposes of drawing or writing, it is not nearly so well adapted as paper.","EAP"
"id12326","I was now about to form another being of whose dispositions I was alike ignorant; she might become ten thousand times more malignant than her mate and delight, for its own sake, in murder and wretchedness.","MWS"
"id13877","It was agreed to call the whole thing a chemical laboratory if discovery should occur.","HPL"
"id00187","I noticed that at least two thirds of these guests were ladies; and some of the latter were by no means accoutred in what a Parisian would consider good taste at the present day.","EAP"
"id23982","The family is connected, in some way, with Maelzel, of Automaton chess player memory.","EAP"
"id10437","The state of the room and of the bodies was described by this witness as we described them yesterday.","EAP"
"id07471","Finally, I hazarded a remark.","EAP"
"id06897","Ordinarily he was true to the derelict type ready to do anything for a nickel or a dose of whiskey or hasheesh but at rare intervals he shewed the traits which earned him his name.","HPL"
"id24092","No delay was to ensue.","MWS"
"id10823","I had before visited the manor houses and gentlemen's seats, and often found the inhabitants actuated by the purest benevolence, ready to lend their utmost aid for the welfare of their tenants.","MWS"
"id05268","If infection depended upon the air, the air was subject to infection.","MWS"
"id13291","From the tangle of chimney pots scarcely a wisp of smoke came, and the three tall steeples loomed stark and unpainted against the seaward horizon.","HPL"
"id10644","The agonies of remorse poison the luxury there is otherwise sometimes found in indulging the excess of grief.","MWS"
"id03877","Puerile though the story was, old Zadok's insane earnestness and horror had communicated to me a mounting unrest which joined with my earlier sense of loathing for the town and its blight of intangible shadow.","HPL"
"id11078","You are grieved and there is grief in the expression of your countenance but it is gentle and sweet.","MWS"
"id09079","He slowly recovered himself; yet, at last, as one might from the effects of poison, he lifted his head from above the vapours of fever and passion into the still atmosphere of calm reflection.","MWS"
"id24026","You will forgive me for the moderate tax I shall make upon your imagination, and endeavor to consider, for an instant, the reflection of your person in yonder mirror as the living Mynheer Hermann himself.","EAP"
"id15467","The situation was almost past management, and deaths ensued too frequently for the local undertakers fully to handle.","HPL"
"id19727","The vast annihilation that has swallowed all things the voiceless solitude of the once busy earth the lonely state of singleness which hems me in, has deprived even such details of their stinging reality, and mellowing the lurid tints of past anguish with poetic hues, I am able to escape from the mosaic of circumstance, by perceiving and reflecting back the grouping and combined colouring of the past.","MWS"
"id08157","But it would be well to say as little as could be said, and to let no other doctor treat the wounds.","HPL"
"id18963","My eyes, from the cruel pressure of the machine, were absolutely starting from their sockets.","EAP"
"id25113","At other times he would call for the dreaded Necronomicon and the Daemonolatreia of Remigius, in which he seemed hopeful of finding some formula to check the peril he conjured up.","HPL"
"id21461","One word I might speak and then you would be implicated in my destruction; yet that word is hovering on my lips.","MWS"
"id14775","But his limbs were rigid his lips were livid his lately beaming eyes were riveted in death.","EAP"
"id07723","I had become unfit for any intercourse, even with Woodville the most gentle and sympathizing creature that existed.","MWS"
"id04055","If he were truly my friend he would have calculated all this; and let me now calculate this boasted friendship, and discover its real worth.","MWS"
"id04711","The expanse of the green turf was relieved, here and there, by an occasional showy shrub, such as the hydrangea, or the common snowball, or the aromatic seringa; or, more frequently, by a clump of geraniums blossoming gorgeously in great varieties.","EAP"
